URL,Nome,Website,Descrição,Qtde. Colaboradores,Avaliação,Pior Avaliação,Melhor Avaliação,Qtde. Avaliações,Qtde. Resenhas,Indústria,Equilíbrio trabalho/vida pessoal,Reconhecimento e recompensa,Salário,Qualidade de gestão,Oportunidades de carreira,Dificuldade das entrevistas,Taxa de recomendação,Faixa salarial,Nº de horas trabalhadas em média,Taxa de feedback das entrevistas,Investimento de tempo em entrevistas,Modo de Trabalho,Faixa salarial (min),Faixa salarial (max),Média salarial,Nº de minutos trabalhados
https://pt.teamlyzer.com/companies/kwanko,Kwanko Portugal,https://www.kwanko.com,A Kwanko é líder em publicidade multi-channel. O grupo adquiriu uma sólida reputação e extenso background em publicidade de performance.,51-200,2.3,1.0,5.0,4.0,3.0,Software House & Internet,42,42,35,35,35,0,33.0,600 - 800,08:20,,,Híbrido,600,800,700.0,500
https://pt.teamlyzer.com/companies/xerox-portugal,Xerox Portugal,http://www.xerox.com,"Há mais de meio século que a Xerox é líder em serviços e tecnologia de documentos. Através da aquisição da Affiliated Computer Services, é agora uma empresa líder a nível mundial em gestão de documentos e processos de negócio, oferecendo serviços globais desde reembolso por reclamações até transações automatizadas em portagens e centros de apoio a clientes e gestão de benefícios de RH.",+10000,2.9,1.0,5.0,3.0,1.0,Hardware & Produtos Eletrónicos,42,64,64,85,85,0,100.0,,08:00,,,Remote first,,,,480
https://pt.teamlyzer.com/companies/alphasights,AlphaSights,https://www.alphasights.com,"Fundada em 2008, a AlphaSights é líder global em conhecimento sob demanda. Conectamos investidores e líderes empresariais com o conhecimento de que precisam para ter sucesso. Trabalhando em nove cidades em todo o mundo, os nossos mais de 1.500 colegas oferecem cobertura 24 horas por dia para os principais fundos de investimento, consultorias e empresas Fortune 500 do mundo.






",1001-5000,3.1,1.0,5.0,11.0,7.0,Tecnologia da Informação,85,78,71,64,57,62,100.0,3460 - 3660,08:00,75,330,Full remote,3460,3660,3560.0,480
https://pt.teamlyzer.com/companies/eupago,euPago ,https://www.eupago.pt,"O euPago é uma instituição de pagamento 100% nacional, acreditada e supervisionada pelo Banco de Portugal e com especialização no apoio a pagamentos realizados pela Internet, consistindo numa solução ideal desde situações de e-commerce empresarial até vendas particulares.",11-50,2.3,1.0,5.0,21.0,10.0,Banca & Serviços Financeiros,61,29,26,34,37,56,12.0,785 - 985,08:00,50,120,Escritório,785,985,885.0,480
https://pt.teamlyzer.com/companies/dtx-digital-transformation-colab,DTx - Digital Transformation CoLAB,http://www.dtx-colab.pt/,"A Associação Laboratório Colaborativo em Transformação Digital – DTx, é uma associação privada sem fins lucrativos, que desenvolve a sua atividade efetuando investigação aplicada em diferentes áreas associadas à transformação digital.",11-50,2.3,1.0,5.0,8.0,4.0,Tecnologia da Informação,57,21,42,21,21,22,0.0,1475 - 1675,08:20,100,120,Escritório,1475,1675,1575.0,500
https://pt.teamlyzer.com/companies/hijiffy,HiJiffy,https://hijiffy.com,"A HiJiffy nasceu com a missão de oferecer um serviço automatizado, personalizado e centralizado de apoio aos hotéis no sentido de proporcionar uma melhor experiência aos seus hóspedes. A HiJiffy criou um poderoso Guest Communications Hub. 




",11-50,3.3,1.0,5.0,16.0,7.0,Software House & Internet,85,85,78,85,85,39,100.0,2600 - 2800,07:20,75,105,Remote first,2600,2800,2700.0,440
https://pt.teamlyzer.com/companies/ci-t,CI&T,https://ciandt.com/pt/pt-pt/carreiras,"Nós impactamos marcas globais construindo o amanhã. São 29 anos de história e mais de 6.000 pessoas apaixonadas por tecnologia e inovação.
A tecnologia é nossa chama inspiradora, mas nosso verdadeiro poder está nas conexões humanas. Cada interação é um elo que fortalecemos, criando um ambiente seguro e estimulante, onde a inovação acontece e o aprendizado é constante.
",5001-10000,3.1,1.0,5.0,9.0,4.0,Tecnologia da Informação,71,50,57,42,50,22,100.0,3200 - 3400,08:10,100,230,Híbrido,3200,3400,3300.0,490
https://pt.teamlyzer.com/companies/remote-com,Remote,https://www.remote.com,"A Remote oferece serviços internacionais de pagamento salariais, benefícios e serviços de conformidade para funcionários e contractors que trabalham distribuídos pelo mundo.",1001-5000,2.9,1.0,5.0,12.0,3.0,Software House & Internet,85,64,64,64,64,45,100.0,,08:00,,45,Full remote,,,,480
https://pt.teamlyzer.com/companies/sqs-portugal,SQS Portugal,http://www.sqs.pt,A SQS Portugal é um parceiro chave em serviços de qualidade e engenharia de SW ponta a ponta na era da transformação digital. O nosso objetivo é estender a qualidade à inovação.,11-50,2.7,1.0,5.0,7.0,4.0,Tecnologia da Informação,85,42,64,64,64,37,100.0,1550 - 1750,08:00,66,70,Remote first,1550,1750,1650.0,480
https://pt.teamlyzer.com/companies/lynxit-software,LynxiT Software,http://www.lynxitsoftware.com,"O LynxiT Cube é uma poderosa plataforma de desenvolvimento de aplicativos Low-Code que ajuda as empresas a fazerem aplicações de raiz em significativamente menos tempo e com recurso a equipas mais reduzidas alocadas a cada projeto, conseguindo desta forma “entregar mais com menos esforço”.

",11-50,2.7,1.0,5.0,9.0,6.0,Software House & Internet,57,57,71,57,42,45,66.0,2400 - 2600,08:00,33,120,Full remote,2400,2600,2500.0,480
https://pt.teamlyzer.com/companies/tangivel,Tangível,https://tangivel.com/,"**Somos especialistas em Human-centered design.**
Desde 2004, o nosso foco é a experiência do utilizador (UX). Hoje, somos a maior empresa exclusivamente dedicada a human-centered design em Portugal.
Trabalhar com a Tangível é contar com o know-how de mais 60 especialistas em antropologia, psicologia, design, usabilidade e transformação digital.",51-200,2.9,1.0,5.0,8.0,1.0,Consultoria & Outsourcing IT,85,64,64,85,85,0,100.0,1400 - 1600,08:00,,,Híbrido,1400,1600,1500.0,480
https://pt.teamlyzer.com/companies/ageas-seguros-portugal,Ageas Seguros Portugal,https://www.ageas.pt/,"A Ageas é uma empresa de seguros multinacional, com sede em Bruxelas, Bélgica, e dedica-se à comercialização de seguros de automóvel, seguro de saúde, seguro de casa, seguro de vida e outros seguros.",5001-10000,2.6,1.0,5.0,7.0,3.0,Banca & Serviços Financeiros,42,64,42,21,42,56,0.0,,08:00,100,80,Híbrido,,,,480
https://pt.teamlyzer.com/companies/lusitania-companhia-de-seguros,Lusitania Companhia de Seguros,http://www.lusitania.pt/,"Integrada no Grupo Montepio, a Lusitania é uma das maiores Seguradoras a operar no país e de capital integralmente nacional.

Com mais de 30 anos, a Lusitania projeta-se como uma empresa do futuro e assume-se como o parceiro de confiança em todas as situações, criando valor económico e social e contribuindo, decisivamente, para o progresso e bem estar da nossa comunidade.",501-1000,2.5,1.0,5.0,6.0,3.0,Banca & Serviços Financeiros,57,42,50,50,28,0,66.0,1100 - 1300,07:20,,,Full remote,1100,1300,1200.0,440
https://pt.teamlyzer.com/companies/reaktor,Reaktor,http://www.reaktor.com/lisbon/,"Empresa global de serviços de consultoria e agenciamento, construídos com uma competência tecnológica excecional. Fazemos produtos e serviços futuros e ajudamos os nossos clientes a adaptarem-se e a manterem-se à frente num mundo cada vez mais complexo e em mudança.
",501-1000,3.1,1.0,5.0,6.0,3.0,Consultoria & Outsourcing IT,85,85,85,85,85,67,100.0,4200 - 4400,08:00,100,240,Híbrido,4200,4400,4300.0,480
https://pt.teamlyzer.com/companies/nau21,NAU21,http://www.nau-21.com/,"A NAU21 nasceu do sonho de criar uma empresa que funciona como um laboratório de inovação, ajudando as empresas a alavancar seus negócios quanto ao uso inteligente da tecnologia. ",1-10,2.9,1.0,5.0,10.0,7.0,Consultoria & Outsourcing IT,70,61,45,45,58,0,71.0,1057 - 1257,08:55,,,Escolha do trabalhador,1057,1257,1157.0,535
https://pt.teamlyzer.com/companies/pestana-hotel-group,Pestana Hotel Group,https://www.pestana.com,"O Grupo Pestana, cuja origem remonta a 20 de Novembro de 1972, por ocasião da fundação da M & J Pestana - Sociedade de Turismo da Madeira, desenvolve a sua actividade principalmente no sector do Turismo, tendo ainda interesses na Indústria e nos Serviços.",5001-10000,2.5,1.0,5.0,8.0,5.0,Indústria & Serviços,64,32,21,32,32,30,0.0,,08:00,,73,Híbrido,,,,480
https://pt.teamlyzer.com/companies/nestle,Nestlé,https://empresa.nestle.pt/,"A Nestlé é a maior Companhia de alimentação e bebidas ao nível mundial. Com mais de 2000 marcas, globais e locais, e encontra-se presente em 189 países.",+10000,2.7,1.0,5.0,14.0,2.0,Indústria & Serviços,42,21,42,42,85,67,100.0,,09:00,,240,Híbrido,,,,540
https://pt.teamlyzer.com/companies/itclinical,ITClinical,http://www.itclinical.com,"A ITClinical foi fundada com o objectivo de oferecer um novo tipo de serviço para a indústria médica e farmacêutica que inter-relaciona as áreas centrais de negócio, nomeadamente, serviços de tecnologias de informação (TI) e serviços linguísticos.
",1-10,2.9,1.0,5.0,6.0,3.0,Telecomunicações & Eletrotécnica,85,85,64,85,85,45,100.0,,08:00,100,120,Full remote,,,,480
https://pt.teamlyzer.com/companies/manta-unified-lineage-platform,MANTA,https://getmanta.com,"A MANTA começou em 2016 como um pequeno grupo unido pela visão de transformar a indústria de dados. Já em 2022, a MANTA é uma referência no sector, colaborando com empresas de média e grande dimensão a nível mundial, e com mais de 150 Mantas em Tampa, Dublin, Praga, e agora  em Lisboa.

A vida na MANTA é uma viagem incrível! Para saber mais, veja a nossa página de Carreiras.
",51-200,3.0,1.0,5.0,11.0,5.0,Tecnologia da Informação,85,64,75,75,64,45,100.0,2400 - 2600,08:00,100,206,Escolha do trabalhador,2400,2600,2500.0,480
https://pt.teamlyzer.com/companies/fox-it,Fox IT,https://foxit.pt/,"A Fox IT é uma empresa de Consultoria 100% Portuguesa. Nasceu em 2018 com uma vontade enorme de fazer a diferença pela positiva no mercado das TI. Com uma nova abordagem, olhando para os consultores como os nossos maiores ativos, trabalhamos para dar resposta às necessidades dos nossos clientes com soluções bem ajustadas.",11-50,2.7,1.0,5.0,5.0,3.0,Consultoria & Outsourcing IT,64,64,85,85,64,45,100.0,1800 - 2000,08:00,50,30,Depende do projeto / equipa,1800,2000,1900.0,480
https://pt.teamlyzer.com/companies/visionware,VisionWare,http://www.visionware.pt,"A VisionWare é uma empresa 100% portuguesa, fundada em 2005 e especializada em Segurança de Informação: cibersegurança, TI, investigação forense, compliance, privacidade, formação e intelligence. Sob o mote ‘Challenging an Unsafe World’, a missão da VisionWare consiste em contribuir para o Sucesso dos seus clientes, num mundo que é marcado pelas constantes inovações tecnológicas.

",51-200,2.5,1.0,5.0,9.0,2.0,Tecnologia da Informação,21,21,21,21,64,22,0.0,850 - 1050,10:00,,20,Híbrido,850,1050,950.0,600
https://pt.teamlyzer.com/companies/johnson-controls,Johnson Controls,https://www.johnsoncontrols.com/,"A Johnson Controls é uma empresa americana que oferece produtos e serviços para otimizar a energia e a eficiência operacional de edifícios, baterias para automóveis, etc. Em Portugal na área de IT a empresa chama-se Creative Systems SA. Esta empresa encontra-se em processo gradual de rebranding para se passar a chamar Johnson Controls, pois foi comprada pelo grupo americano em 2015. ",+10000,2.6,1.0,5.0,11.0,5.0,Tecnologia da Informação,80,37,42,42,21,90,75.0,1850 - 2050,08:00,,530,Escolha do trabalhador,1850,2050,1950.0,480
https://pt.teamlyzer.com/companies/pagerduty,PagerDuty,http://www.pagerduty.com,A PagerDuty é uma empresa americana de computação em nuvem especializada em uma plataforma de resposta a incidentes SaaS para departamentos de TI.,501-1000,2.6,1.0,5.0,11.0,5.0,Tecnologia da Informação,21,42,42,21,64,50,0.0,3875 - 4075,08:00,75,285,Remote first,3875,4075,3975.0,480
https://pt.teamlyzer.com/companies/pluricosmetica,Pluricosmética,https://www.pluricosmetica.com/,"A Pluricosmética é uma empresa portuguesa, de cosméticos e produtos de beleza, com equipa de desenvolvimento.",201-500,2.5,1.0,5.0,2.0,2.0,Indústria & Serviços,53,32,21,32,32,0,0.0,800 - 1000,08:00,,,Híbrido,800,1000,900.0,480
https://pt.teamlyzer.com/companies/abaco-consultores,Valantic Business Technology Portugal,https://abaco.consulting,"Antiga Abaco Consultores é uma das maiores empresas portuguesas de implementação de sistemas ERP SAP. A missão da ábaco é estabelecer relações de parceria estreitas e transparentes com os seus clientes, de forma a dotá-los com os melhores sistemas de informação de gestão.",51-200,2.7,1.0,5.0,5.0,1.0,Consultoria & Outsourcing IT,64,64,42,85,42,0,100.0,733 - 933,08:00,,,Híbrido,733,933,833.0,480
https://pt.teamlyzer.com/companies/sonae-arauco,Sonae Arauco,https://www.sonaearauco.com/,"A Sonae Arauco é uma das principais empresas mundiais de painéis derivados de madeira. A sua missão é oferecer soluções derivadas de madeira que melhoram a vida das pessoas. A Sonae Arauco está empenhada em promover a inovação, elevando o design e a qualidade dos seus produtos para o setor mobiliário e de design de interiores.

",1001-5000,2.5,1.0,5.0,11.0,6.0,Indústria & Serviços,57,35,28,50,28,45,33.0,1300 - 1500,07:30,33,110,Híbrido,1300,1500,1400.0,450
https://pt.teamlyzer.com/companies/frvr,FRVR,https://frvr.com/,"A FRVR é uma empresa de que desenvolve e publica um catálogo crescente de jogos HTML5 descomplicados e imediatamente envolventes que funcionam em todas as plataformas.
",51-200,2.5,1.0,5.0,13.0,5.0,"Publicidade, Multimédia & Videojogos",35,42,57,28,35,45,33.0,5225 - 5425,08:40,100,150,Híbrido,5225,5425,5325.0,520
https://pt.teamlyzer.com/companies/multipessoal,Multipessoal,https://www.multipessoal.pt/,"A Multipessoal é uma empresa portuguesa de recursos humanos que atua nas áreas de Trabalho Temporário, Outsourcing, Facility Services, Recrutamento e Seleção Especializado e Consultoria Digital.",+10000,2.5,1.0,5.0,3.0,2.0,Consultoria & Outsourcing IT,21,42,42,21,21,22,0.0,1800 - 2000,08:00,100,30,Híbrido,1800,2000,1900.0,480
https://pt.teamlyzer.com/companies/trigenius,TRIGÉNIUS,http://www.trigenius.pt,"A Trigénius apresenta soluções ao mercado desde 1998. Se procura software de gestão a Trigénius apresenta-lhe o software indicado para a sua atividade, construção, hotelaria, restauração, ipss saúde.",11-50,2.3,1.0,5.0,3.0,2.0,Software House & Internet,42,21,32,32,32,0,50.0,850 - 1050,09:30,,,Depende do projeto / equipa,850,1050,950.0,570
https://pt.teamlyzer.com/companies/axa,AXA,http://www.axa.com,A AXA é uma companhia de seguros com actuação global sediada em Paris. O grupo AXA tem uma presença global e é dos maiores grupos seguradores do mundo. A AXA IT é uma das suas divisões de operações.,+10000,2.6,1.0,5.0,6.0,3.0,Indústria & Serviços,64,42,21,64,21,33,0.0,1320 - 1520,08:00,50,85,Híbrido,1320,1520,1420.0,480
https://pt.teamlyzer.com/companies/whitesmith,Whitesmith,https://www.whitesmith.co/,O Whitesmith é um estúdio de desenvolvimento de software à medida para startups e novos produtos. Usam a experiência em design e desenvolvimento de software para ajudar os clientes a lançarem seus produtos em todo o mundo. ,11-50,2.9,1.0,5.0,2.0,2.0,Software House & Internet,85,64,42,85,42,0,100.0,1833 - 2033,08:00,,,Full remote,1833,2033,1933.0,480
https://pt.teamlyzer.com/companies/n4it,N4iT,https://n4it.pt/,"Serviços de consultoria, onde desenvolvem e entregam as soluções de software, aumentando a vantagem competitiva dos clientes.",11-50,3.0,1.0,5.0,12.0,9.0,Consultoria & Outsourcing IT,85,69,48,75,69,36,100.0,1575 - 1775,07:45,100,84,Remote first,1575,1775,1675.0,465
https://pt.teamlyzer.com/companies/tillster,Tillster,https://www.tillster.com/,"A Tillster simplifica as encomendas digitais, melhorando a interação dos clientes com os restaurantes, aumentando as suas vendas. 
Tem como objectivo tornar os clientes esporádicos dos restaurantes em clientes regulares. 
Fundada em 2002 e com sede em San Diego na California, a Tillster é composta por dezenas de portugueses.",51-200,3.0,1.0,5.0,12.0,5.0,Software House & Internet,75,85,75,75,75,37,100.0,4200 - 4400,08:00,,90,Full remote,4200,4400,4300.0,480
https://pt.teamlyzer.com/companies/viz-ai,Viz.ai,https://www.viz.ai/,"Viz.ai, Inc é líder em inteligência artificial aplicada à saúde. Nossa missão é melhorar fundamentalmente a forma como os cuidados de saúde são prestados no mundo, por meio de software inteligente que promete reduzir o tempo de tratamento e melhorar o acesso aos cuidados.",51-200,2.6,1.0,5.0,12.0,7.0,Tecnologia da Informação,53,37,53,42,37,45,25.0,3971 - 4171,08:00,100,300,Full remote,3971,4171,4071.0,480
https://pt.teamlyzer.com/companies/logicalis-portugal,Logicalis Portugal,https://www.pt.logicalis.com/,"A Logicalis é um Global IT Solutions & Digital Services Provider que acelera a transformação digital dos seus clientes em todo o mundo, através de uma rede internacional dotada de centros de especialização, equipas líderes do sector e parcerias estratégicas (que incluem Cisco, Microsoft, Dell Technologies, Citrix, HPE, IBM, NetApp, Oracle, ServiceNow, e VMware).",51-200,2.7,1.0,5.0,9.0,3.0,Tecnologia da Informação,75,64,42,75,64,22,100.0,700 - 900,08:00,,120,Híbrido,700,900,800.0,480
https://pt.teamlyzer.com/companies/apiax,Apiax,https://www.apiax.com/,A Apiax é uma startup suíça sediada em Zurique. Plataforma para auxiliar instituições financeiras a digitalizar processos e informações de compliance.,11-50,2.7,1.0,5.0,9.0,5.0,Banca & Serviços Financeiros,85,53,53,42,42,45,50.0,3500 - 3700,08:00,66,93,Híbrido,3500,3700,3600.0,480
https://pt.teamlyzer.com/companies/ogma,OGMA,http://www.ogma.pt/,"A OGMA – Indústria Aeronáutica de Portugal, S.A. é uma empresa portuguesa dedicada ao fornecimento de serviços de manutenção e fabricação de aeroestruturas. ",1001-5000,2.9,1.0,5.0,6.0,2.0,Indústria & Serviços,42,85,85,64,85,45,100.0,1200 - 1400,08:00,100,240,Escritório,1200,1400,1300.0,480
https://pt.teamlyzer.com/companies/contactus,Contactus,http://www.contactus.pt,"A Contactus é uma empresa de consultadoria em sistemas de informação, constituída integralmente por capitais portugueses, que presta serviços na área das tecnologias de informação.",11-50,2.3,1.0,5.0,2.0,2.0,Consultoria & Outsourcing IT,53,32,32,21,32,0,50.0,850 - 1050,08:00,,,Escolha do trabalhador,850,1050,950.0,480
https://pt.teamlyzer.com/companies/significa,Significa,https://significa.co/,A Significa é uma agência focada em produtos digitais cobrindo todo o ciclo de desenvolvimento desde a sua concepção ao lançamento com forte orientação para o Design.,11-50,3.0,1.0,5.0,12.0,2.0,Software House & Internet,64,75,64,64,75,0,100.0,2266 - 2466,08:15,,,Híbrido,2266,2466,2366.0,495
https://pt.teamlyzer.com/companies/mediaweb-creations,Mediaweb Creations,http://mediaweb.pt/,"Somos uma empresa especialista na plataforma OutSystems. No entanto, aplicamos os nossos serviços de Front-End e UX/UI Design a diferentes tipos de plataformas/sistemas.

Ao longo dos anos temos trabalhado em centenas de projetos, ajudando sempre os nossos clientes a ter melhores experiências online.
",11-50,2.7,1.0,5.0,5.0,3.0,Consultoria & Outsourcing IT,85,64,42,64,64,33,100.0,1233 - 1433,08:00,100,30,Escolha do trabalhador,1233,1433,1333.0,480
https://pt.teamlyzer.com/companies/bindtuning,BindTuning,http://bindtuning.com,A Bind Tuning é uma empresa portuguesa de software que desenvolve produtos para wordpress.,11-50,2.3,1.0,5.0,7.0,5.0,Software House & Internet,42,21,42,21,21,22,50.0,1033 - 1233,08:00,66,80,Híbrido,1033,1233,1133.0,480
https://pt.teamlyzer.com/companies/ctt-correios-de-portugal,CTT - Correios de Portugal,http://www.ctt.pt,"Os CTT - Correios de Portugal, S.A. contam com uma história de quase 500 anos, sendo a empresa líder do mercado de comunicações físicas em Portugal.",+10000,2.5,1.0,5.0,13.0,2.0,Indústria & Serviços,64,21,21,21,21,45,0.0,,08:00,100,120,Híbrido,,,,480
https://pt.teamlyzer.com/companies/advance-works,AdvanceWorks,https://www.advanceworks.ai/,"AdvanceWorks é uma empresa de serviços tecnológicos especializada na criação de soluções de software únicas baseadas em tecnologias e práticas de desenvolvimento de ponta, que permitem às organizações prosperar no mundo digital. 
",11-50,3.1,1.0,5.0,14.0,5.0,Tecnologia da Informação,64,78,71,71,78,56,100.0,2050 - 2250,08:00,50,65,Remote first,2050,2250,2150.0,480
https://pt.teamlyzer.com/companies/hardtechsystems,Sysconnect ,https://www.sysconnect.pt/,"A Sysconnect surge como uma aposta nas melhores tecnologias de informação do mercado, bem como pela realização de desenvolvimento em tecnologias e soluções proprietárias, aumentando desta forma a oferta de soluções e serviços.",11-50,2.6,1.0,5.0,7.0,4.0,Tecnologia da Informação,57,57,35,57,42,45,66.0,,08:00,100,120,Depende do projeto / equipa,,,,480
https://pt.teamlyzer.com/companies/ls-retail-portugal,LS Retail Portugal ,https://www.lsretail.com/,Software House Islandesa com escritórios no Porto. Desenvolvimento de soluções de comércio unificadas para o retalho e hotelaria. ,201-500,3.3,1.0,5.0,11.0,7.0,Software House & Internet,85,67,75,67,67,45,100.0,2485 - 2685,07:30,100,240,Híbrido,2485,2685,2585.0,450
https://pt.teamlyzer.com/companies/xelerate-tech,xelerate.tech,http://www.xelerate.tech,"Empresa luso-alemã, que estabelece Pólos de Desenvolvimento de Software inovadores com empresas tecnológicas. Cooperam com empresas de média a grande dimensão internacional apoiando a construção de produtos de software através de equipas agile de alto desempenho.",11-50,3.3,1.0,5.0,9.0,2.0,Software House & Internet,75,85,75,85,85,0,100.0,3500 - 3700,07:30,,,Híbrido,3500,3700,3600.0,450
https://pt.teamlyzer.com/companies/finsolutia,FinSolutia,https://www.finsolutia.com/,"A FinSolutia, fundada em 2007 e com sede em Madrid, é uma empresa que presta serviços de gestão de carteiras de créditos e de imobiliário.",51-200,2.6,1.0,5.0,6.0,4.0,Banca & Serviços Financeiros,50,42,50,28,42,45,0.0,1750 - 1950,08:20,,480,Escritório,1750,1950,1850.0,500
https://pt.teamlyzer.com/companies/ki-knowledge-inside,KI - Knowledge Inside,http://www.knowledgeinside.pt,"A Knowledge Inside é uma empresa fornecedora de serviços e soluções tecnológicas especializada em sistemas Microsoft, tendo como core business as áreas de active directory e exchange, networking, segurança, virtualização, microsoft terminal services e citrix. A empresa opera também enquanto fornecedor de serviços cloud e managed services provider (msp), oferecendo serviços de ti preventivos (via internet) e reactivos chave-na-mão às pme.",1-10,2.9,1.0,5.0,5.0,3.0,Tecnologia da Informação,64,57,57,50,50,0,66.0,900 - 1100,08:20,,,Híbrido,900,1100,1000.0,500
https://pt.teamlyzer.com/companies/invoicexpress,InvoiceXpress,http://invoicexpress.com,"​​O InvoiceXpress é um SaaS de faturação certificado pela Autoridade Tributária portuguesa e conta com mais de 10 anos de existência. Conta com clientes como a HBO, Bolt, Bolt Food, Freenow e Zomato - entre outros - e emite atualmente mais de 5 milhões de documentos por mês.",11-50,3.0,1.0,5.0,10.0,3.0,Software House & Internet,85,75,64,64,64,45,100.0,2775 - 2975,07:30,,60,Remote first,2775,2975,2875.0,450
https://pt.teamlyzer.com/companies/sepio,Sepio,https://sepiocyber.com/,"**A nossa missão cria um ambiente mais seguro para os nossos clientes e organizações.**

Desenvolvemos uma das mais inovadoras soluções de cibersegurança.

Aderimos a um ambiente colaborativo e informal. Temos a curiosidade que impulsiona a nossa evolução. Sabemos que o desenvolvimento é feito de muitas formas, por isso, aprendemos com todos.

Conhece a equipa e faz parte desta missão.",51-200,3.1,1.0,5.0,4.0,4.0,Software House & Internet,85,78,78,78,85,22,100.0,2000 - 2200,07:50,100,180,Híbrido,2000,2200,2100.0,470
https://pt.teamlyzer.com/companies/care-to-beauty,Care to Beauty,https://caretobeauty.com,"Empresa portuguesa líder na venda de produtos cosméticos, de saúde, bem-estar e beleza. Fundada em 2015, conta atualmente com mais de 60 colaboradores. Mais de 95% das suas vendas são para exportação, sobretudo mercados não U.E.",51-200,2.7,1.0,5.0,4.0,1.0,Indústria & Serviços,85,42,42,85,21,0,100.0,1700 - 1900,08:00,,,Full remote,1700,1900,1800.0,480
https://pt.teamlyzer.com/companies/daredata-engineering,DareData Engineering,https://daredata.engineering,"A DareData é especialista em Data Science e Inteligência Artificial. Detentora de uma expertise ímpar e focada em resultados, a DareData centra-se em duas áreas: Consultoria - gerar ganhos rápidos com a construção de infra-estruturas sustentáveis para levar empresas a atingir objetivos e Talent Agency - proporcionar talento para o desenvolvimento de equipas internas de Data Science/Engineering.",11-50,3.1,1.0,5.0,9.0,4.0,Consultoria & Outsourcing IT,75,58,69,69,53,0,100.0,3600 - 3800,07:45,,,Full remote,3600,3800,3700.0,465
https://pt.teamlyzer.com/companies/yacooba,Yacooba,https://yacooba.com/,"A Yacooba oferece um aplicativo de viagem dinâmico completo para eventos globais com curadoria, permitindo que cada Art Traveler construa, em tempo real e com um clique, uma experiência sob medida, adicionando um Bilhete de Evento, Bilhete de Viagem, Acomodação e extras.",1-10,3.1,1.0,5.0,4.0,2.0,Indústria & Serviços,85,75,75,64,85,0,100.0,1583 - 1783,07:45,,,Remote first,1583,1783,1683.0,465
https://pt.teamlyzer.com/companies/mgm-technology-partners-gmbh,mgm technology partners Portugal,http://www.mgm-tp.com,"A mgm tem vindo a desenvolver aplicações web há mais de duas décadas para o comércio, seguros e o sector público: altamente escaláveis, seguros, robustos. 
Mais de 850 colegas nos nossos 19 locais na Alemanha, Europa, América do Norte e Ásia representam a nossa missão:  Inovação implementada pela mgm",501-1000,3.4,1.0,5.0,5.0,5.0,Consultoria & Outsourcing IT,85,80,80,80,80,45,100.0,,07:45,,60,Híbrido,,,,465
https://pt.teamlyzer.com/companies/teamviewer,TeamViewer,http://www.teamviewer.com/,"O TeamViewer é um pacote de software proprietário para acesso remoto, compartilhamento de área de trabalho, conferência online e transferência de arquivos entre computadores. ",1001-5000,3.0,1.0,5.0,11.0,3.0,Software House & Internet,85,64,64,64,85,56,100.0,2500 - 2700,08:00,50,240,Híbrido,2500,2700,2600.0,480
https://pt.teamlyzer.com/companies/oney,Oney,https://www.oney.pt,"Desde 1994, oferecemos soluções financeiras úteis para o seu dia a dia. Seja através dos nossos cartões, crédito pessoal ou seguros, o que procuramos é a sua confiança e bem-estar.",1001-5000,2.6,1.0,5.0,5.0,1.0,Banca & Serviços Financeiros,85,21,42,64,21,0,100.0,,08:00,,,Híbrido,,,,480
https://pt.teamlyzer.com/companies/actuasys,Actuasys,https://actuasys.com,"Desenvolvimento de hardware e software para gestão de acessos e controle da assiduidade. Somos uma empresa de engenharia dedicada ao design, conceção, industrialização e comercialização de software e equipamento de primeira linha.",11-50,2.6,1.0,5.0,2.0,2.0,Hardware & Produtos Eletrónicos,42,21,42,21,21,45,0.0,600 - 800,08:00,100,120,Escritório,600,800,700.0,480
https://pt.teamlyzer.com/companies/weezie,Weezie,https://www.weezie.io/,"Localizada no Porto, a Weezie é uma software house que fornece soluções de rede de fibra óptica para os seus clientes. É uma equipe com um espírito jovem e criativo, apoiada por amplos e sólidos programadores de R&D e especialistas em redes que farão de tudo para garantir que os clientes sempre tenham uma resposta rápida e sólida.",11-50,2.7,1.0,5.0,5.0,2.0,Software House & Internet,64,53,42,42,42,0,50.0,1266 - 1466,08:00,,,Híbrido,1266,1466,1366.0,480
https://pt.teamlyzer.com/companies/kitch,Kitch,https://www.kitch.io/,Lançada em 2020 esta Startup portuguesa tem como principal missão ajudar os restaurantes independentes a fazer a transição para o digital.,11-50,3.0,1.0,5.0,2.0,1.0,Indústria & Serviços,85,85,85,64,85,0,100.0,,08:00,,,Remote first,,,,480
https://pt.teamlyzer.com/companies/autodoc,AUTODOC ,https://autodoc.group/en/about-us,"AUTODOC é o líder europeu em vendas online de peças para automóveis. AUTODOC tem como objetivo desenvolver ainda mais a sua posição como empresa de maior crescimento neste ramo, com um crescimento de volume de negócios de 37,6 % no ano fiscal de 2020 para aproximadamente 842 milhões de euros (de 612 milhões de euros em 2019).",5001-10000,2.9,1.0,5.0,9.0,4.0,Indústria & Serviços,64,85,64,64,64,45,100.0,4000 - 4200,07:00,66,120,Full remote,4000,4200,4100.0,420
